@relation sentiment
@attribute 0 string
@attribute 1 string
@attribute 2 {excited,joyful,natural,nervous,sad,angry}
@data
'ㅇㅓㄴㅈㅔ','ㄱㅓㅈㅣㄱㅓㄷㅏ',sad
'ㅇㅓㅇㅇㅓㅇ','ㅇㅓㅇㅇㅓㅇ',sad
'ㅇㅔㅎㅕ','ㅈㅜㅅㅣㄱㅅㅣㅈㅏㅇㅈㅗㅅㄷㅏ',sad
'ㅇㅔㅎㅠ','ㅇㅔ',sad
'ㅇㅕㅊㅣㄴㄴㅣㅁㅅㅓㄴㅁㅜㄹ','ㄷㅚㄷㅔㄷㅏ',sad
'ㅇㅕㄱㅅㅣ..','ㅇㅕㄱㅅㅣ..',sad
'ㅇㅕㄴㄹㅏㄱ','ㅇㅏㄴㅇㅏㄹㄷㅏ',sad
'ㅇㅕㄴㅇㅐ','ㄴㅏㄹㄴㅏㄷㅏ',sad
'ㅇㅕㅇㅎㅘ','ㅅㅏㄹㅏㅁㅇㅓㅄㄷㅏ',sad
'ㅇㅖㅈㅓㄴ','ㅇㅖㅈㅓㄴㅂㅏㄺㅇㅏㅈㅣㄷㅏ',sad
'ㅇㅗㄴㅡㄹㄴㅓㅁㅜㅂㅏㅃㅜㄷㅏㅇ..ㅜ','ㅇㅗㄴㅡㄹㄴㅓㅁㅜㅂㅏㅃㅜㄷㅏㅇ..ㅜ',sad
'ㅇㅗㄴㅡㄹ','ㅅㅐㅇㄱㅣㄷㅏ',sad
'ㅇㅗㄴㅡㄹㅅㅣㅎㅓㅁㄲㅡㅌ','ㅇㅣㄸㅏㅂㅏㅁㄱㅏㄹㄷㅏ',sad
'ㅇㅗㄴㅡㄹ','ㄲㅡㄷㅏ',sad
'ㅇㅗㄴㅡㄹ','ㅂㅓㄹㅣㄷㅏ',sad
'ㅇㅗㄴㅡㄹㅊㅔㄹㅕㄱ','ㅂㅜㅇㅓㅅㅓㅈㅣㄱㅡㅁ.',sad
'ㅇㅗㅃㅏ','ㅃㅐㅃㅐㄷㅏ',sad
'ㅇㅗㅇㅣㅇ???','ㅇㅗㅇㅣㅇ???',sad
'ㅇㅗㄱㅏㄹㄱㅜㅁ','ㅇㅗㄷㅏ',sad
'ㅇㅗㅈㅓㄴ','ㅎㅏㄹㅁㅓㄴㅣㄷㅗㄹㅇㅏㄱㅏㄷㅏ',sad
'ㅇㅘㄴㅈㅓㄴㄷㅓㅇㅜㄴㄷㅔ','ㅈㅜㄱㄷㅏ',sad
'ㅇㅘㄴㅈㅓㄴㅁㅜㅅㅓㅇㅝㅠㅠㅠ','ㅇㅘㄴㅈㅓㄴㅁㅜㅅㅓㅇㅝㅠㅠㅠ',sad
'ㅇㅘㄴㅈㅓㄴ','ㄴㅐㄷㅏ',sad
'ㅇㅘㄴㅈㅓㄴㅂㅜㄹㅓㅇㅝㅠ','ㅇㅘㄴㅈㅓㄴㅂㅜㄹㅓㅇㅝㅠ',sad
'ㅇㅙ','ㄱㅓㅇㅑㄱㅓㄷㅏ',sad
'ㅇㅙ','ㄹㅓㅎㄱㅔ',sad
'ㅇㅙ','ㄹㅣㅅㅔㅅㅏㅇㅅㅏㄹㄱㅣㅎㅣㅁㄷㅡㄴㅑ',sad
'ㅇㅙ','ㅠㅠㅠㅠ',sad
'ㅇㅙㅈㅏㄲㅜㅇㅣㄹㅓㄹㄲㅏ…','ㄹㅓㄹㄲㅏ…',sad
'ㅇㅙㅈㅏㄲㅜㅁㅣ','ㄱㅡㄹㅐ',sad
'ㅇㅙㅍㅣ','?',sad
'ㅇㅚㄹㅗㅂㅇㅣㄴㅅㅐㅇ','ㅇㅚㄹㅗㅂㄷㅏ',sad
'ㅇㅚㄹㅗㅂㄷㅏ','ㅇㅚㄹㅗㅂ',sad
'ㅇㅚㄹㅗㅂㄷㅏㅈㅣㄴ','ㅇㅚㄹㅗㅂㄷㅏㅈㅣㄴㄷㅏㅈㅣㄷㅏ',sad
'ㅇㅚㅌㅗㄹ','ㅇㅚㅌㅗㄹ',sad
'ㅇㅛㅅㅐㅂㅏㅂㅁㅏㅅ','ㅂㅏㅂㅁㅏㅅㅇㅓㅄㄷㅏ',sad
'ㅇㅛㅈㅡㅁㅅㅓㄴ','ㅇㅟㄱㅣㅇㅗㄷㅏ',sad
'ㅇㅛㅈㅡㅁㅇㅣㄹㅓ','ㅅㅏㅅㅏㄷㅏ',sad
'ㅇㅛㅈㅡㅁㅎㅏㄷㅗ','ㅎㅏㅈㅣㅁㅏㄴㅎㅏㄷㅏ',sad
'ㅇㅛㅈㅡㅁㄷㅚㄴㅡㄴ','ㅇㅓㅄㄷㅏ.',sad
'ㅇㅜㄹㅣ','ㄱㅡㄹㅓㄴㄴㅏㅇㅣㄴㅏㄷㅏ',sad
'ㅇㅜㄹㅣ','ㅂㅗㄷㅏ',sad
'ㅇㅜㄹㅣㅈㅣㅂㄱㅏㅇ','ㅎㅏㄹㅎㅏㄷㅏ',sad
'ㅇㅜㄹㅣ','ㅅㅐㅇㄱㅏㄱ',sad
'ㅇㅜㄹㅣㄴㅈㅏㅇㅠ','ㅈㅏㅇㅠㅇㅓㅄㄷㅏ',sad
'ㅇㅜㅇㅜㄹ','ㅇㅜㅇㅜㄹㅎㅏㄷㅏ',sad
'ㅇㅜㅇㅜㄹ','ㅇㅜㅇㅜㄹㅎㅏㄷㅏ',sad
'ㅇㅜㅇㅜㄹ','ㅇㅜㅇㅜㄹㅎㅏㄷㅏ',sad
'ㅇㅜㅇㅜㄹㅎㅐㄱㅐㅇㅜㅇㅜㄹ','ㅅㅐㅅㅐㄷㅏ',sad
'ㅇㅜㄹㅅㅣㅍ','ㅅㅣㅍㄷㅏ',sad
'ㅇㅜㄹㅈㅣㅁㅏㅇ','ㅇㅜㄹㄷㅏ',sad
'ㅇㅜㄹ','ㅇㅜㄹㅇㅜㄹㄷㅏ',sad
'ㅇㅜㄹㅁㅏㄹㅓㅜ','ㅇㅜㄹㄷㅏ',sad
'ㅇㅜㄹㅁㅏㄹㄱㅗㅈㅣㄴㅈㅓㅇㅎㅐㅂㅘ','ㅇㅜㄹㄷㅏ',sad
'ㅇㅜㄹㅋㅓㄱ','ㅇㅜㄹㅋㅓㄱ',sad
'ㅇㅜㄹㅎㅏㄹㅁㅣ','ㅁㅗㅅㅎㅏㄷㅏ',sad
'ㅇㅜㄹㅎㅏㄹㅂㅜㅈㅣㄴ','ㄱㅡㄱㅡㄷㅐㄹㅗㄱㅡ',sad
'ㅇㅠㄱㅏㅁ','ㅇㅠㄱㅏㅁ',sad
'ㅇㅠㅇㅠㅇㅜㅇㅜㅇㅜㅇㅜㅇㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ','ㅇㅠㅇㅠㅇㅜㅇㅜㅇㅜㅇㅜㅇㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ',sad
'ㅇㅠㄱㅅㅏㅊㅜㄹㅅㅣㄴㅇㅕ','ㅁㅗㄱㄱㅘㄴㅌㅗㅇ',sad
'ㅇㅡ…………','ㅇㅡ…………',sad
'ㅇㅡㅇㅏ………….ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ','ㅇㅡㅇㅏ………….ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ',sad
'ㅇㅡㅇㅏㅇㅇㅇㅇㅇㅇㅇㅇ','ㅇㅡㅇㅏㅇ',sad
'ㅇㅡㅇ','ㅇㅏㄴㄷㅏ',sad
'ㅇㅡㅇ.','ㅇㅡㅇ',sad
'ㅇㅣㄱㅔ','ㅅㅗㅇㅛㅇ',sad
'ㅇㅣㄱㅔㅁㅝ','ㄱㅓㄹㄷㅏ',sad
'ㅇㅣㄸㅏㅇㅒㄱㅣㅎㅏㅂㅅㅣ','ㅇㅣㄸㅏ',sad
'ㅇㅣㄹㅐ','ㅅㅏㄹㅏㅁㅇㅓㅄㄷㅏ',sad
'ㅇㅣㄹㅡㅁㅏㄹ','ㅁㅏㄹㅁㅏㄹㄷㅏ',sad
'ㅇㅣㄹㅡㅉㅗㅊㄱㅕ','ㅇㅣㄹㅡㄷㅏ',sad
'ㅇㅣㄹㅓㅁㅕㄴㄴㅏ','ㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅇㅣㄹㅓㅈㅣㅁㅏㄹㅈㅏ.','.',sad
'ㅇㅣㄹㅓㄴㅎㅏㅍㅣㄹ','ㅇㅣㄹㅓㄴㅇㅗㄴㅡㄹ',sad
'ㅇㅣㄹㅓㄹㅅㅜ','!ㅠㅠㅠㅠㅠㅠㅠㅠㅠ',sad
'ㅇㅣㄹㅓㄹㅅㅜㄴ','ㅠㅠㅠ',sad
'ㅇㅣㄹㅓㅁ','ㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅇㅣㄹㅓㅎㄱㅔㅁㅏㅇㅡㅁ','ㅍㅡㄹㅅㅜ',sad
'ㅇㅣㄹㅓㅎㄱㅔㅅㅏㄹ','ㅅㅓㅁㅝ',sad
'ㅇㅣㅂㅓㄴㄷㅏㄹㅈㅓㄱㄱㅡㅁ85ㄴㅓㅅㅓㄱㅡㅈㅣ','85ㄴㅓㅅㅓㄱㅡㅈㅣ',sad
'ㅇㅣㅂㅓㄴ','ㅁㅗㅅㄱㅏㄱㅔㅆㄷㅏ…ㅜ',sad
'ㅇㅣㅅㅣㅂㅊㅣㄹㄴㅕㄴ','ㅈㅏㅇㅇㅓㅄㄷㅏ',sad
'ㅇㅣㅈㅔㅂㅗㄱㅗ','ㅁㅗㅅㅂㅗㄷㅏ',sad
'ㅇㅣㅈㅔ','ㅇㅣㅈㅔ',sad
'ㅇㅣㅈㅔㅂㅏㅁㅅㅐㅁㅇㅏㄴ','ㅂㅏㅁㅅㅐㅁㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅇㅣㅈㅔㄴ','ㅎㅏㄷㅏ',sad
'ㅇㅣㄴㅅㅐㅇ','ㄱㅕㄱㅣㄷㅏ',sad
'ㅇㅣㄹㅂㅜㄹㅓㄱㅡㄹㅓㄴ','ㅇㅣㄹㅂㅜㄹㅓㄱㅡㄹㅓㄴㄱㅔㅇㅏㄴㅣㄷㅏ',sad
'ㅇㅣㄹㅅㅏㄴㅂㅐㄱㅂㅕㅇㅇㅝㄴ','ㅂㅐㄱㅂㅕㅇㅇㅝㄴ',sad
'ㅇㅣㄹㅉㅣㄱㅎㅔㅇㅓㅈㅣ','ㅇㅣㄹㅉㅣㄱㅎㅔㅇㅓㅈㅣㄷㅏ',sad
'ㅇㅣㄺㅂㅗ','ㄷㅔㄷㅏ',sad
'ㅇㅣㅂㅁㅏㅅ','ㅇㅣㅂㅁㅏㅅㅇㅓㅄㄷㅏ',sad
'ㅇㅣㅂㅁㅏㅅ','ㅇㅣㅂㅁㅏㅅㅇㅓㅄㄷㅏ',sad
'ㅇㅣㅂㅇㅝㄴ','ㄷㅚㄷㅏ',sad
'ㅈㅏㄱㅡㄱㅈㅓㄱ','ㅈㅏㄱㅡㄱㅈㅓㄱ',sad
'ㅈㅏㄲㅜ','ㅈㅏㄲㅜㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅈㅏㄲㅜ','ㅈㅏㄲㅜㄱㅡㄹㅡㄷㅏ',sad
'ㅈㅏㄲㅜㅎㅘ','ㄴㅐㅈㅣㅁㅏㄹㄱㅜ.',sad
'ㅈㅏㅅㅓㅇ','ㅎㅏㅈㅏㅎㅏㄷㅏ',sad
'ㅈㅏㅊㅐㄱㅎㅏㅈㅣㅁㅏ','ㅁㅏ',sad
'ㅈㅏㄹㅁㅗㅅ','ㅈㅏㄹㅁㅗㅅㅎㅏㄷㅏ',sad
'ㅈㅏㄹㅁㅗㅅ','ㅈㅏㄹㅁㅗㅅㅎㅏㄷㅏ',sad
'ㅈㅏㄹ','ㅂㅓㄹㅣㄷㅏ',sad
'ㅈㅓ','ㅈㅓㅉㅣㄱㅈㅏㄹㄷㅏ',sad
'ㅈㅓㄱㅇㅡㅇㅇㅏㄴ','ㅈㅓㄱㅇㅡㅇㅇㅏㄴㄷㅚㄷㅏ',sad
'ㅈㅓㅇㅁㅏㄹㄷㅏㅁㅅㅐㅇ','ㅎㅐㅎㅏㄷㅏ',sad
'ㅈㅓㅇㅂㅜ','ㄱㅓㅈㅣ',sad
'ㅈㅔㅂㅏㄹ..','ㅇㅓㄸㅓㅎㄷㅏ',sad
'ㅈㅔㄴㅈㅏㅇㅈㅏㅈㅔㄹㅏㄴㅊㅏㅁㅎㅣㅁㄷㅡㄴㄱㅓ','ㅜ',sad
'ㅈㅗㄱㅡㅁ','ㅊㅏㅁㅂㅗㄷㅏ',sad
'ㅈㅗㄴㅐㄴㅇㅜㅇㅜㄹ','ㅇㅜㅇㅜㄹㅎㅏㄷㅏ',sad
'ㅈㅗㅅㅣㅁ','ㅈㅗㅅㅣㅁㅎㅏㄷㅏ',sad
'ㅈㅗㄴㅏ','ㄴㅔ',sad
'ㅈㅗㅎㅇㅡㄴ','ㅇㅗㄱㅔㅆㅈㅣ.',sad
'ㅈㅜㄱㅁㅏㅅ','ㅁㅏㅅㅅㅣㅍㅇㅓㅅㅣㅍㄷㅏ',sad
'ㅈㅣㄱㅏㄱ','ㄷㅏㅇㅠ!',sad
'ㅈㅣㄱㅡㅁ','ㅇㅙㅇㅣㄹㅓㅈㅣ',sad
'ㅈㅣㄴㅉㅏㅇㅙㅈㅏㄲㅜ','ㄹㅓㅈㅣㅠ',sad
'ㅈㅣㅂㄷㅗㅈㅣㅂ','ㅊㅏㄱ',sad
'ㅈㅣㅂㅇㅏㄴㅎㅐㅇㅅㅏ','ㅎㅐㅇㅅㅏㅁㅏㄶㄷㅏ',sad
'ㅈㅣㅂ','ㄱㅏㅅㅣㅍㄷㅏ',sad
'ㅉㅏㄴ','ㅎㅐㅎㅏㄷㅏ',sad
'ㅉㅗㅇㅣㅆ','ㅈㅜㄱㄷㅏ',sad
'ㅉㅜㅇㅜㄱ','ㅁㅣㄲㅡㄹㅓㅈㅣㄷㅏ',sad
'ㅊㅏㅁㄱㅔ','ㄱㅔㄷㅓ',sad
'ㅊㅏㅁㅈㅣ','ㅈㅣㄷㅏ',sad
'ㅊㅏㅁㅅㅜㄱㅏ','ㅊㅏㅁㄷㅏ',sad
'ㅊㅐㅇㄱㅣㅂㅏㄷ','ㅅㅣㅍㄷㅏ',sad
'ㅊㅟㅇㅓㅂㅇㅏㄴ','ㅇㅣㅆㄷㅏ',sad
'ㅊㅟㅎㅐ','ㅂㅗㄷㅏ',sad
'ㅊㅣ…ㅇㅏㅁㅜㄱㅓㅅ','ㅅㅓㅅㅓㄷㅏ',sad
'ㅋㅋㅋㅇㅏㅍㅣㄱㅗㄴ','ㅍㅣㄱㅗㄴㅍㅣㄷㅏ',sad
'ㅋㅋㅋㅁㅣㅇㅏㄴㅎㅓ','ㅋㅋㅋㅁㅣㅇㅏㄴㅎㅓ',sad
'ㅌㅗ','ㅌㅗㅇㅗㄴㅇㅗㄷㅏ',sad
'ㅌㅗㅇㅎㅘㅈㅜㅇ','ㅌㅗㅇㅎㅘㅈㅜㅇ',sad
'ㅍㅕㅇㅅㅗ','ㅂㅓㄹㅣㄷㅏ',sad
'ㅍㅜㄱㅈㅏㄱㅜ','ㅍㅜㄱㄴㅐㄹㅇㅏㅍㅡㄷㅏ',sad
'ㅍㅣㄹㅇㅛㅍㅣㄹ','ㅇㅓㅄㄷㅏ',sad
'ㅎㅏㄱㅔ','ㄱㅔㅇㅓㅄㄷㅏ',sad
'ㅎㅏㄹㅜ','ㅆㅡ',sad
'ㅎㅏㄹㅜㅈㅗㅇㅇㅣㄹㅎㅏㄹㅜㅈㅗㅇ','ㅇㅣㅅㄷㅏ',sad
'ㅎㅏㄹㅜㅈㅗㅇㅇㅣㄹㅎㅏㄹㅜㅈㅗㅇ','ㄱㅣㅇㅜㄴㅇㅓㅄㄷㅏ',sad
'ㅎㅏㄹ','ㄱㅓㅅㅇㅓㅄㄷㅏ',sad
'ㅎㅏㄹㅁㅓㄴㅣㅈㅏㄹ','ㅁㅣㅇㅏㄴㅎㅏㄷㅏ',sad
'ㅎㅏㄹㅁㅓㄴㅣㅁㅇㅣㄱㅗㅅ','ㄴㅐㅅㅣㅈㅗㅎㄷㅏ',sad
'ㅎㅏㄹㅇㅏㅂㅓㅈㅣ','ㅈㅣㄷㅏ',sad
'ㅎㅏㄹㅇㅏㅂㅓㅈㅣ','ㄴㅚㅅㅏ',sad
'ㅎㅐㄱㅕㄹㅎㅐ','ㅅㅜㅇㅓㅄㄷㅏ',sad
'ㅎㅓㄹㅣ','ㅂㅐㅇㅏㅍㅡㄷㅏ',sad
'ㅎㅓㅈㅓㄴㅎㅏ','ㅎㅓㅈㅓㄴㅎㅏㄷㅏ',sad
'ㅎㅓㄱ....','ㅠㅠㅠ',sad
'ㅎㅓㄹ','ㅎㅓㄹ',sad
'ㅎㅓㄹㅠㅠ','ㅠㅠ',sad
'ㅎㅓㄹ…ㅇㅙ?ㅜㅜ','ㅎㅓㄹ…ㅇㅙ?ㅜㅜ',sad
'ㅎㅔㅇㅓㅈㅣㅈㅒ','ㅎㅔㅇㅓㅈㅣㅈㅒ',sad
'ㅎㅗㅎㅐㅈㅕㅂㅐㅇㅏㅍㅜㅇ','ㅎㅗㅎㅐㅈㅕㅂㅐㅇㅏㅍㅜㅇ',sad
'ㅎㅗㄴㅈㅏ','ㅎㅗㄴㅈㅏㄱㅣㄷㅏ',sad
'ㅎㅘㅍㅜㄹㅇㅓㅁㅣㅇㅏㄴ','ㅎㅘㅍㅜㄹㅇㅓㅁㅣㅇㅏㄴ',sad
'ㅎㅜㅎㅚ','ㅎㅜㅎㅚㄷㅚㄷㅏ',sad
'ㅎㅡㅁㅣ','ㅎㅣㅁㄷㅡㄹㄷㅏ',sad
'ㅎㅡㄱㅎㅡㄱ','ㅎㅡㄱㅎㅡㄱㅎㅡㄱㅎㅡㄱ',sad
'ㅎㅡㅁ','ㅎㅡㅁ',sad
'ㅎㅡㅁㄴㅏㄴ','ㄱㅔㅇㅓㅄㄷㅏ',sad
'ㅎㅣㅇㅠㅇㅜㅜㅜ','ㅎㅣㅎㅏㄷㅏ',sad
'ㅎㅣㅁㄴㅐ','ㅎㅣㅁㄴㅐㄷㅏ',sad
'ㅎㅣㅁㄴㅐㅈㅏㄹ','ㄷㅡㄹㅣㄷㅏ',sad
'ㅎㅣㅁㄴㅐ','ㅎㅣㅁㄴㅐㄷㅏ',sad
'ㅎㅣㅁㄴㅐㅈㅓㄴㅕㄱ','ㄱㅔ',sad
'ㅎㅣㅁ','ㅎㅣㅁㅇㅓㅄㄷㅏ',sad
'ㅎㅣㅇ...ㅠㅠ','ㅎㅣㅇ',sad
'ㅎㅣㅇ.','ㅎㅣㅇ',sad
'ㅎㅣㅇㅠㅜㄴㅏㄷㅗ','ㅎㅣㅇ',sad
'ㅜ.ㅜ','ㅜ.ㅜ',sad
'ㅜ.ㅜㅈㅜㄱㄱㅔㅅㅇㅡㅁ','ㄱㅔㅅㅇㅡㅁ',sad
'ㅜ_ㅜ','ㅜ_ㅜ',sad
'ㅜㅜ','ㅜㅜ',sad
'ㅜ-ㅜ','ㅜ-ㅜ',sad
'ㅜㅜㅁㅓㄱㄱㅗㅍㅡㄴㄱㅓㅁㅏㅁ','ㅅㅔㅅㅏㅇ!!',sad
'ㅜㅜㅇㅙㅈㅑㄱㅣㅂㅏㅃㅏ?','ㅈㅑㄱㅣㅂㅏㅃㅏ?',sad
'ㅜㅜㅜㅜㅜㅜ','ㅜㅜㅜㅜㅜㅜ',sad
'ㅜㅡㅜ','ㅜㅡㅜ',sad
'ㅠ.ㅠ','ㅠ.ㅠ',sad
'ㅠ_ㅠ','ㅠ_ㅠ',sad
'ㅠ-ㅠ','ㅠ-ㅠ',sad
'ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ','ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ',sad
'ㅠㅡㅠ','ㅠㅡㅠ',sad
